Sample_ID,Output_Name,Input_XMEAS(1),Gain_XMEAS(1),Input_XMEAS(2),Gain_XMEAS(2),Input_XMEAS(3),Gain_XMEAS(3),Input_XMEAS(5),Gain_XMEAS(5)
63,XMEAS(12),0.25265715962284735,-0.02317831848139496,0.5454924304795213,-0.034464188268505065,0.5079527650698344,0.017903322434138853,0.5105465607947454,0.0018119764023240964
64,XMEAS(12),0.2535646130477041,-0.016259599309970563,0.5467981706638714,0.014643174394215669,0.5062276436916026,0.030822563348870964,0.5124148969626039,0.01756038113382024
65,XMEAS(12),0.2547537584598913,-0.0008220123407622658,0.5482352185864713,0.005049174668049139,0.5048596137879268,0.019839239328379627,0.5146055960653318,-0.013506229093599609
66,XMEAS(12),0.25655102625443316,-0.03336398572760178,0.5492906022113153,-0.020394473564262314,0.503549475586314,0.0276199286206668,0.5168949552509023,-0.021958972518235587
67,XMEAS(12),0.258949076366117,-0.0018879625656477573,0.5489068859219038,0.012310662952922727,0.5024122247769979,-0.007343118604063419,0.5193326150219184,-0.028044401541906072
68,XMEAS(12),0.26173501888068285,0.0049620361933544995,0.5474989252235096,-0.027445803390644875,0.5019323066345468,0.050812624835557985,0.5207381098392693,-0.0044196780736137295
69,XMEAS(12),0.2643261587391304,0.019688714353739183,0.5454389783650926,-0.013864982119754002,0.5014664654828952,0.02401811899447341,0.5218869872610397,-0.017695122895676867
70,XMEAS(12),0.26649811543189955,0.02827408720516462,0.5424667915974681,-0.02390206370434492,0.5010031406822048,0.03297621404659458,0.5230576979483493,-0.01056070287773104
71,XMEAS(12),0.2682701222607946,0.0036877819460558073,0.5384927506372401,-0.022186904710373868,0.5000716082098632,-0.011531461312480715,0.5241057720875298,0.03723739369151012
72,XMEAS(12),0.2694512620433648,0.020122516226359764,0.5343266027960493,-0.01831412103968581,0.4982230109677334,0.0023292868536675037,0.5233176236354351,0.00280649845945734
73,XMEAS(12),0.2699596959085034,0.019150073819429958,0.5311079705449817,-0.025588305217314887,0.49581993374011074,-0.0047300407595759755,0.5226347134652407,-0.02628612126921139
74,XMEAS(12),0.26964537765172614,-0.005042219151958801,0.5287838774810688,-0.00701857724955343,0.49354496011821963,-0.006158821558609076,0.5228356062969804,-0.0014295438319585144
75,XMEAS(12),0.2690296486962286,0.01629220677547833,0.5272060323101984,-0.0036225034806422786,0.49134521793683933,-0.024978967508089006,0.5223927770346076,-0.011831449622743967
76,XMEAS(12),0.26868662992656706,0.019343412655481035,0.5263571140385814,-0.01883808700083549,0.4886639777136626,-0.0029109998373248788,0.5222531307955475,-0.002140314911099001
77,XMEAS(12),0.26827128284471813,0.0036649121821821177,0.5270341599871011,-0.03293980856453746,0.48588340788475504,-0.01767778835645521,0.5219397778193022,-0.011510242403412628
78,XMEAS(12),0.26770807639397326,0.01615847303710242,0.5284934265507207,-0.023676899872695844,0.4836474381746039,-0.02092951896548148,0.519977596950123,-0.006386679633773231
79,XMEAS(12),0.26725081919630816,0.012063442464751172,0.530628055281249,-0.02574076710637636,0.48157384447868035,-0.01295681763689394,0.5182316933666903,0.007053069640575783
80,XMEAS(12),0.2670856921212625,0.03051716888722221,0.5334286952559171,-0.038222439569447826,0.47938299964688963,0.00024553953424177205,0.5181942398236552,-0.029613237591864693
81,XMEAS(12),0.2670158625814273,0.026675986855641126,0.5362204133455988,-0.009995337254614139,0.47740441309926174,-0.012196378188165435,0.5182039327508446,-0.039544033633924565
82,XMEAS(12),0.2670145754015032,0.03590116113529818,0.5383885350134293,-0.037505765953526386,0.47546208235185544,-0.008139444864238062,0.5184579824954576,0.0006407123160061558
83,XMEAS(12),0.26697874233405916,0.023506535759596242,0.5389975001721886,0.009183957438035989,0.47398927246339506,-0.017787337359383742,0.5196515390325971,-0.010562169508735815
84,XMEAS(12),0.26680078856013595,0.032303496805867575,0.5382472052338858,-0.006113769363892102,0.4731414956640312,-0.037282233685796515,0.5217685720516635,0.03398597491612343
85,XMEAS(12),0.2666366709350516,0.00772561562524068,0.537406265970684,0.00154333173802317,0.4723839954787922,-0.03780812723554095,0.5233015679214531,-0.0030833627610928746
86,XMEAS(12),0.2664062534077901,0.013541687574727214,0.5360488519786663,-0.027397588827011442,0.4713292758143489,-0.02980221395424987,0.5245486569216022,-0.015695911318887246
87,XMEAS(12),0.2660185808913521,0.023446020744664058,0.5356000300130551,-0.002604820647956007,0.4699844659514264,-0.02507222602063055,0.5238943808701881,-0.012135665547363953
88,XMEAS(12),0.265518776655157,0.02514358664751413,0.5359489892233565,-0.02094057130040174,0.4685360495805544,-0.01967050796873023,0.5222488514306307,0.005797427142208078
89,XMEAS(12),0.2649118193021843,0.03488203892462112,0.5376432990149332,-0.014361452234475616,0.4669214033939009,-0.005305292501792437,0.520994668908365,0.01550525136976175
90,XMEAS(12),0.2641940087840754,-0.0031029262682503523,0.5401501768309567,0.004811564497971342,0.4648509662054403,-0.04390123416811891,0.5207966664671638,0.013204278653812403
91,XMEAS(12),0.2634079367921738,0.019293885625022513,0.5426912754867741,-0.008138351585546379,0.46333273083870397,-0.02652020495024936,0.5197870630047514,-0.0081041982950897
92,XMEAS(12),0.2627459344957055,0.02020500368890377,0.5455413998169878,-0.0027229184936692352,0.4625498695387741,-0.016915319009905734,0.5190400834763909,0.010944479546706336
93,XMEAS(12),0.26195620478543513,0.036052580708774006,0.5485648683057983,-0.004495467430503927,0.46254138048957505,-0.014922610117391941,0.5159798140973989,0.003920556053556877
94,XMEAS(12),0.26076598005416146,0.017336346230971116,0.5513352033135558,-0.02575146900558531,0.4628351180553842,-0.04046901737009681,0.5122513745314304,0.011747302995325221
95,XMEAS(12),0.25912819100195106,0.018366459306416633,0.5527901245592131,0.010143342478212813,0.46344087888004354,-0.02580787719655872,0.5084236456491756,-0.0021108090016651454
96,XMEAS(12),0.2572121929893642,0.019782785075132238,0.5523016046603233,0.00860275048983707,0.4643227713730972,-0.02292592061367821,0.5038984795083379,-0.006531890731948579
97,XMEAS(12),0.2549982964690307,0.00238714764910827,0.5519943609802422,0.0029297138997820323,0.465181663803459,-0.03305205633296794,0.499135561347655,-0.02287795241894903
98,XMEAS(12),0.25219908692939164,-0.01797538672340348,0.5518275016734259,0.005333777891495222,0.4662831064369224,-0.002266970595707758,0.49533667082340466,-0.03142932644501655
99,XMEAS(12),0.24903916405244958,-0.007883690401657064,0.5520365666386549,-0.012187221953224735,0.4675565410079324,-0.03369081000339103,0.4925218997191291,-0.03034764984833736
